0,1
Sean Anders,2.69
Michael C. Martin,2.69
Christopher Cleveland,2.69
P.L. Travers,2.69
Andrew Neiderman,2.68
Kate Angelo,2.68
Michael Mitnick,2.68
August Wilson,2.68
Don Mancini,2.67
Mitch Cullin,2.67
Robert L. Baird,2.67
Eric Roth,2.66
Kenneth Ross,2.66
Todd Strasser,2.66
Nicholas Sparks,2.66
Adam Sztykiel,2.66
Brian Klugman,2.66
François Truffaut,2.65
Nora Ephron,2.65
Michael Grais,2.65
George Wing,2.65
Jose Rivera,2.65
H.B. Halicki,2.64
Tony Gilroy,2.64
Stephen M. Ryder,2.64
John Gatins,2.64
Anna Boden,2.64
Michael Finch,2.64
A.A. Milne,2.64
Johnston McCulley,2.63
Lilly Wachowski,2.62
Garon Tsuchiya,2.62
Émile Zola,2.62
Sean McNamara,2.62
Edward Rugoff,2.61
Earl Barret,2.61
Zak Penn,2.61
Tina Turner,2.61
Ryne Douglas Pearson,2.61
Todd R. Jones,2.61
Todd Komarnicki,2.61
Peter Schink,2.61
Michael Petroni,2.61
Maggie Carey,2.61
Ross Bagdasarian,2.61
Linda Shayne,2.6
Tim Metcalfe,2.6
Mick Garris,2.6
Giuseppe Tornatore,2.6
Larry Cohen,2.6
Hossein Amini,2.6
Robert Hamner,2.6
Richard Wenk,2.6
Joe Augustyn,2.59
Alan Trustman,2.59
Josefina Lopez,2.59
Fernley Phillips,2.59
Etan Cohen,2.59
Karen Janszen,2.59
Jet Li,2.58
Dustin Lance Black,2.58
Matthew Fogel,2.58
Michael Berk,2.58
Kathleen Rowell,2.57
Mike Judge,2.57
Scott Marshall Smith,2.57
Darryl Ponicsan,2.56
John Pielmeier,2.56
Tim Rice,2.56
J.C. Chandor,2.56
Christopher McQuarrie,2.55
Albert Hackett,2.55
Tab Murphy,2.55
Don Rhymer,2.55
Roberto Orci,2.55
Shane Salerno,2.55
Stanford Sherman,2.54
Dan O'Bannon,2.54
Fran Walsh,2.54
Malcolm D. Lee,2.54
Terence Winter,2.54
Jennifer Ventimilia,2.54
Daniel Barnz,2.54
Susan McMartin,2.54
Andrew Niccol,2.53
Gina Wendkos,2.53
Zeke Richardson,2.53
Mark Bomback,2.53
Sonny Mallhi,2.53
Andrew Davis,2.52
Tom Sierchio,2.52
Jonathan Raymond,2.52
Steve Niles,2.52
Michael J. Di Gaetano,2.51
Peter Allen,2.51
William Styron,2.5
Alexandre Dumas,2.5
Dana Stevens,2.5
Wes Anderson,2.5
Peter Steinfeld,2.5
Rob Zombie,2.5
Jules Feiffer,2.49
Keenen Ivory Wayans,2.49
Pat Conroy,2.49
Jack London,2.49
Mary Shelley,2.49
Beau Thorne,2.49
Craig Schulz,2.49
R. Lance Hill,2.48
David Franzoni,2.48
Alan Schoolcraft,2.48
George MacDonald Fraser,2.47
Kasi Lemmons,2.47
John Requa,2.47
Hillary Seitz,2.47
Paul Hernandez,2.47
Alex Litvak,2.47
Jay Longino,2.46
B.J. Nelson,2.45
Ryan J. Condal,2.45
Destin Daniel Cretton,2.45
Christina Hodson,2.45
Robert Ludlum,2.44
Stéphane Cabel,2.44
Jeff Pope,2.44
John Patrick Shanley,2.43
John Fusco,2.43
Arlene Klasky,2.43
Ashley Miller,2.43
Mark Boal,2.43
Joshua Zetumer,2.43
Peter Benchley,2.42
John Grisham,2.42
Dodie Smith,2.42
Tony Puryear,2.42
Christopher Ford,2.42
Andrew Bovell,2.42
Scott Frank,2.41
Bill Marsilii,2.41
Laeta Kalogridis,2.41
Seth Grahame-Smith,2.41
Rudy De Luca,2.4
Shane Black,2.4
David Kendall,2.4
Jill Culton,2.4
Peter Weir,2.39
Skip Woods,2.39
Sara B. Cooper,2.39
George Nolfi,2.39
Emma McLaughlin,2.39
Jeff Cox,2.39
Pete Jones,2.39
David Chisholm,2.38
Gary Scott Thompson,2.38
Claude Chabrol,2.38
Noah Baumbach,2.38
Craig Titley,2.38
Phil Alden Robinson,2.37
Max Schott,2.37
Kenneth Fearing,2.37
Gina Prince-Bythewood,2.37
Adam Marcus,2.37
Lucia Aniello,2.37
George Gallo,2.36
Hans Bauer,2.36
Steve Bencich,2.36
Lucinda Coxon,2.36
Nicolas Wright,2.36
William Reilly,2.35
Michael Browning,2.35
Sebastian Junger,2.35
David Benioff,2.35
Alfred Gough,2.35
Deborah Moggach,2.35
Edward Kitsis,2.35
Shawn Christensen,2.35
Paul Caimi,2.34
Steve Barancik,2.34
Alessandro Baricco,2.34
Dan Madigan,2.34
Kim Barker,2.34
Josh Appelbaum,2.34
Joseph Fraley,2.33
Ivan Reitman,2.33
Alex Kurtzman,2.33
Tina Gordon,2.33
Joby Harold,2.33
Scott M. Gimple,2.33
Chris Gerolmo,2.31
Fax Bahr,2.31
Jamie Delano,2.31
Frank Spotnitz,2.31
Bob Nelson,2.31
Matt Holloway,2.31
Jeffrey Price,2.3
Jerry Leichtling,2.3
Paul Henning,2.3
Susannah Grant,2.3
Karen McCullah,2.3
David Garrett,2.3
Eric Guggenheim,2.3
George Barr McCutcheon,2.29
James V. Hart,2.29
Mitchell Kapner,2.29
Susan Estelle Jansen,2.29
Len Wiseman,2.29
Emlyn Williams,2.28
William Broyles Jr.,2.28
Kôji Suzuki,2.28
Matthew Vaughn,2.28
George A. Romero,2.27
Alan Shapiro,2.27
John Logan,2.27
John A. Davis,2.27
Peter Ackerman,2.27
Max Allan Collins,2.26
Art Monterastelli,2.26
James Ponsoldt,2.26
Patch Adams,2.25
Geoff Rodkey,2.25
Karey Kirkpatrick,2.25
Clancy Carlile,2.24
Robert Resnikoff,2.24
Bret Easton Ellis,2.24
Carl Ellsworth,2.24
Steve Conrad,2.24
Patrick O'Neill,2.24
Gideon Defoe,2.24
Julia Dahl,2.23
John Glenn,2.23
Carlo Bernard,2.23
Isabel Coixet,2.23
Ron Shelton,2.22
Samuel W. Taylor,2.22
Kris Isacsson,2.22
Dyan Sheldon,2.22
Gy Waldron,2.22
Tom Eyen,2.22
Dianne Houston,2.22
Reggie Rock Bythewood,2.22
Marc Guggenheim,2.22
Louise Fitzhugh,2.21
Leslie Cockburn,2.21
Alan Moore,2.21
Kate Boutilier,2.21
Gaston Leroux,2.21
Edmonde Charles-Roux,2.21
Jacques Lob,2.21
Steven E. de Souza,2.2
Todd McFarlane,2.2
Toby Emmerich,2.2
James Gunn,2.2
Roger Towne,2.2
Dave Callaham,2.2
Nick Castle,2.2
Simon Pegg,2.2
Angela Carter,2.19
Steve Bloom,2.19
Lou Holtz Jr.,2.19
Mike Rich,2.19
Charles Frazier,2.19
Craig Zobel,2.19
Brian Fee,2.19
Buck Henry,2.18
Rob Hedden,2.18
Dave Chappelle,2.18
Don Payne,2.18
Michael Mann,2.17
Joel Cohen,2.17
Drake Sather,2.17
John Romano,2.17
Mark Victor,2.16
John Lafia,2.16
Randy Kornfield,2.16
Brian Peterson,2.16
Blake Masters,2.16
Stephen Chin,2.16
Harry Julian Fink,2.15
Barry Strugatz,2.15
Don Holley,2.15
Matt Lopez,2.15
Kelly Fremon Craig,2.15
Richard Outten,2.14
Damon Wayans,2.14
Ronan Bennett,2.14
Peter Filardi,2.13
Clive Barker,2.13
Edwin Torres,2.13
Gerald Di Pego,2.13
Frederick Knott,2.13
Joe Carnahan,2.13
Seth Lochhead,2.13
Craig Harrison,2.12
Clark Gregg,2.12
Sarah Thorp,2.12
Brent Monahan,2.12
Nick Bakay,2.12
Adam Cozad,2.12
Robert Jaffe,2.11
James Goldman,2.11
Chap Taylor,2.11
Stuart Beattie,2.11
Robert C. O'Brien,2.1
Don Coscarelli,2.1
James Ellroy,2.1
David Zucker,2.1
J.S. Cardone,2.1
Scott Z. Burns,2.1
Frank Hohimer,2.09
Dennis Shryack,2.09
Mark Andrus,2.09
Chris Rock,2.09
Dorothy Kingsley,2.09
Denis O'Neill,2.09
Douglas Adams,2.09
Jason Smilovic,2.09
Maya Forbes,2.09
Leonard Ripps,2.09
Jonathan Tropper,2.09
Matt Sazama,2.09
William Shakespeare,2.08
Roy Huggins,2.08
Brian Helgeland,2.08
Jeffery Deaver,2.08
Chris Hauty,2.08
Jordan Cahan,2.08
Henry Selick,2.08
Joe Penna,2.08
George Axelrod,2.07
Stuart Blumberg,2.07
Megan Holley,2.07
Reuben Bercovitch,2.06
Mark H. Baker,2.06
Nicholas Pileggi,2.06
John Brosnan,2.06
Marcos Bernstein,2.06
Washington Irving,2.06
Brian Dannelly,2.06
J. Michael Straczynski,2.06
David Guion,2.06
Stanley Weiser,2.05
Rosalie K. Fry,2.05
Trey Parker,2.05
Wesley Strick,2.05
David Elliot,2.05
Matt Allen,2.05
Joel Schumacher,2.04
Elizabeth Livingston,2.04
Zoë Lund,2.04
Marc Klein,2.04
Martin Stellman,2.04
Dan Gilroy,2.04
Anthony Peckham,2.04
Stephen Schiff,2.04
Edwin Blum,2.03
Chris Matheson,2.03
William Douglas-Home,2.03
Skip Hollandsworth,2.03
Lawrence B. Marcus,2.02
John Landis,2.02
Carl Reiner,2.02
Topper Carew,2.02
Stanley Kubrick,2.02
David Howard,2.02
Robert Eisele,2.02
Justin Haythe,2.02
Tripper Clancy,2.02
Rockne S. O'Bannon,2.01
Dan Mazeau,2.01
Simon Kelton,2.01
Gerald Petievich,2.0
David Hare,2.0
Monte Merrick,2.0
James Patterson,2.0
Michael Henry Brown,2.0
Dan Fogelman,2.0
Jorge R. Gutiérrez,2.0
Larry L. King,1.99
Joe Eszterhas,1.99
Jane Rule,1.99
Michael McQuown,1.98
Peter Howitt,1.97
Ben Ramsey,1.97
Mark Frost,1.97
Allen Covert,1.97
Adam Sandler,1.97
Jymn Magon,1.96
David Dorfman,1.96
Christian Gudegast,1.96
Jerry Seinfeld,1.96
Barbara Marshall,1.96
Harv Zimmel,1.95
Duncan Jones,1.95
Steven Lisberger,1.94
Alan Rudolph,1.94
Rick Natkin,1.94
Keir Pearson,1.94
Claire Cook,1.94
Angus MacLachlan,1.94
Darren Lemke,1.94
Steven S. DeKnight,1.94
Daniel Stiepleman,1.94
Jon Connolly,1.93
Paul Germain,1.93
Kar-Wai Wong,1.93
Kate DiCamillo,1.93
Michael Lesslie,1.93
Ted Tally,1.93
Daniele Sebastian Wiedenhaupt,1.93
Jonathan R. Betuel,1.92
Walter B. Gibson,1.92
Tom Hanks,1.92
John Quaintance,1.92
Gary Whitta,1.92
Luciano Vincenzoni,1.91
Frank Dux,1.91
Robin Swicord,1.91
Mark Rosenthal,1.9
Edward Neumeier,1.9
Jane Anderson,1.9
Susan Orlean,1.9
Cooper Layne,1.9
Armando Iannucci,1.9
Dorothy Blyskal,1.9
S.S. Wilson,1.89
Charles Bukowski,1.89
James Fogle,1.89
Boaz Yakin,1.89
James Fenimore Cooper,1.89
Mike Binder,1.89
Gregory Nava,1.89
James Jones,1.89
Jeffrey Eugenides,1.89
Dan Harmon,1.89
Jeff Buhler,1.89
Ben Zook,1.89
Daniel Lee,1.89
Neil Tolkin,1.88
David S. Ward,1.88
Heinrich Harrer,1.88
Peter Cook,1.88
Adam Cooper,1.88
John Heffernan,1.88
Mark Mallouk,1.88
Susanna Fogel,1.88
Tom Jankiewicz,1.87
Hervé Palud,1.87
David Diamond,1.87
Antwone Fisher,1.87
A.J. Quinnell,1.87
Bill Cosby,1.87
Andrew Adamson,1.87
Bob Barlen,1.87
Guy Hibbert,1.87
Van Robichaux,1.87
Beau Willimon,1.87
Roger Waters,1.86
James Carabatsos,1.86
Michael Dougherty,1.86
Jennie Snyder Urman,1.86
Woody Allen,1.85
Tom Topor,1.85
Robb Cullen,1.85
Peter S. Beagle,1.84
Kevin Wade,1.84
Wim Wenders,1.84
Billy Ray,1.84
Karen Elise Baldwin,1.84
E.B. White,1.84
Mark Perez,1.84
Ernest K. Gann,1.83
Sy Richardson,1.83
Steven Naifeh,1.83
Mike Cerrone,1.83
Matthew Cirulnick,1.83
Philip K. Dick,1.82
Alvin Sargent,1.82
Barry Michael Cooper,1.82
Erin Cressida Wilson,1.82
Jeff Kinney,1.82
Michael Berry,1.81
Tom Brady,1.81
Danny McBride,1.81
Joe Stillman,1.81
William Friedkin,1.8
Patrick Sheane Duncan,1.8
Miles Millar,1.8
Lawrence Konner,1.8
Tracy Letts,1.8
J.D. Shapiro,1.79
James O'Barr,1.79
Adam Rifkin,1.79
David Auburn,1.79
Justin Theroux,1.79
Jon Hoeber,1.79
Zal Batmanglij,1.79
Carrie Fisher,1.78
Kevin Jarre,1.77
Patty Dann,1.77
Michael Swerdlick,1.77
Anne Rice,1.77
Peter Tolan,1.77
Michael Spierig,1.77
John Irving,1.76
Daniel Wallace,1.76
George Webster,1.76
Matthew Michael Carnahan,1.76
Bob Logan,1.76
Steven Hager,1.75
Eric Red,1.75
Mark Feldberg,1.75
David Spade,1.75
Ronald Lang,1.75
Zhihong Bian,1.75
Ricky Gervais,1.75
Cory Goodman,1.75
Will Beall,1.75
Richard Hatem,1.74
Leslie Charteris,1.74
Frank Miller,1.74
Terrence Malick,1.74
Peter Buchman,1.74
Jonathan Mostow,1.73
David Lindsay-Abaire,1.73
P.J. Hogan,1.72
Coleman Hough,1.72
Charles Belden,1.72
Bernard Malamud,1.71
L.M. Kit Carson,1.71
George Miller,1.71
Jim Wheat,1.71
Kim Ki-duk,1.71
Laura Hillenbrand,1.71
James Vanderbilt,1.71
Mark Amin,1.71
Paul Lalonde,1.71
Aaron Kandell,1.71
Ira Levin,1.7
Irwin Allen,1.7
Scott B. Smith,1.7
Chris Williams,1.7
Dick Clement,1.7
Andrew Knight,1.7
Paul Schrader,1.69
Jean-Charles Tacchella,1.69
Steve Oedekerk,1.69
Ken Kaufman,1.69
Pierce Gardner,1.69
John Cameron Mitchell,1.69
Nicholas Martin,1.69
W.D. Richter,1.68
Gérard Brach,1.68
Steve Martin,1.68
Robert T. Megginson,1.68
James Cresson,1.68
Joan Didion,1.68
Robert King,1.68
Daniel E. Taylor,1.68
Laura Zigman,1.68
Geoffrey Panos,1.68
Ann Brashares,1.68
Jon S. Baird,1.68
Eric Hughes,1.67
Stewart Raffill,1.67
Lawrence Wright,1.67
Karyn Kusama,1.67
Jules Asner,1.67
Jerry Siegel,1.66
Preston Sturges,1.66
Gail Morgan Hickman,1.66
Billy Crystal,1.66
Joe Forte,1.66
Stephen J. Anderson,1.66
Bob Peterson,1.66
Knate Lee,1.66
Simon Moore,1.65
Robert Dunn,1.65
Will Hayes,1.65
James Mather,1.65
Daniel Scheinert,1.65
Richard Maibaum,1.64
Ebbe Roe Smith,1.64
Ishirô Honda,1.64
Todd Alcott,1.64
Peter Berg,1.64
Hubert Selby Jr.,1.64
Herman Raucher,1.64
Michael Haneke,1.64
Elizabeth Chandler,1.64
Doug Ellin,1.64
Zara Hayes,1.64
Alan Caillou,1.63
Steve Antin,1.63
Randy Brown,1.63
Katie Anne Naylon,1.63
Jesse Andrews,1.63
Lee Anthony Smith,1.62
Hampton Fancher,1.61
James Bruner,1.61
Chuck Palahniuk,1.61
Audrey Wells,1.61
Nancy M. Pimental,1.61
Gilbert Adair,1.61
Ron Burch,1.61
Pamela Pettler,1.61
Vince Vaughn,1.61
James Bobin,1.61
Rudyard Kipling,1.6
Ann Biderman,1.6
Mark Steven Johnson,1.6
Charlie Kaufman,1.6
Clayton Frohman,1.6
Moe Jelline,1.6
Tracy Oliver,1.6
William Roberts,1.59
Ron Osborn,1.59
Clay Tarver,1.59
J.H. Wyman,1.59
Steven Knight,1.59
John Claflin,1.59
Jessica Postigo,1.59
Bill Bryden,1.58
Linda Palmer,1.58
Richard Price,1.58
Daniel Pyne,1.58
Nelson DeMille,1.58
Darcy Meyers,1.58
Cormac McCarthy,1.58
Brent Hanley,1.58
William Monahan,1.58
Blake Snyder,1.57
Bruce Porter,1.57
Kurt Wimmer,1.57
Jonathan Lemkin,1.57
Carey W. Hayes,1.57
Erin Cardillo,1.57
Howard Ashman,1.56
Jim Cox,1.56
Barry Fanaro,1.56
Cormac Wibberley,1.56
Lars von Trier,1.56
Greg Berlanti,1.56
Dustin Lee Abraham,1.56
Sylvain Chomet,1.56
Allan Loeb,1.56
Jeremy Saulnier,1.56
Bruce A. Evans,1.55
Elmore Leonard,1.55
Chuck Pfarrer,1.55
Deborah Kaplan,1.55
Spike Jonze,1.55
Shana Feste,1.55
Brian De Palma,1.54
Kevin McClory,1.54
Craig Lucas,1.54
Arturo Pérez-Reverte,1.54
Harold G. Moore,1.54
Matthew Sand,1.54
Shirow Masamune,1.54
Edgar Rice Burroughs,1.53
Barry Gifford,1.53
Charles Dickens,1.53
Pik-Wah Lee,1.53
Andrew Klavan,1.53
Bonnie Hunt,1.53
Takeshi Kitano,1.53
Ellory Elkayem,1.53
Doug Jung,1.53
Steven Zaillian,1.53
Michel Gondry,1.53
Michael Ferris,1.53
Andy Stock,1.53
Anne Holden,1.52
Rex McGee,1.52
David Self,1.52
Joseph Finder,1.52
Will Gluck,1.52
Karyn Bosnak,1.52
Jeremy Brock,1.52
Misan Sagay,1.52
Barry Levinson,1.51
Martin Donovan,1.51
William P. Kennedy,1.51
Peter Rader,1.51
Stephen Peters,1.51
Karan Johar,1.51
Robert Gordon,1.51
Andrew Dominik,1.51
Robert Fyvolent,1.51
Valerie Curtin,1.5
Joe Gayton,1.5
Jon Cleary,1.5
Donald P. Borchers,1.5
Roald Dahl,1.5
Mike Leigh,1.5
William Hanna,1.5
Jody Hill,1.5
Robert Gosnell,1.49
Andrew Fleming,1.49
Ann M. Martin,1.49
Andy Heyward,1.49
Robert Crais,1.49
Adam McKay,1.49
Ken Finkleman,1.48
Frank De Felitta,1.48
James Orr,1.48
Ken Wiederhorn,1.48
Holly Goldberg Sloan,1.48
Rubin 'Hurricane' Carter,1.48
Ernest Tidyman,1.48
David Scarpa,1.48
Michael Arlen Ross,1.48
Emilio Estevez,1.48
David Guggenheim,1.48
Dennis Lehane,1.48
Costa-Gavras,1.47
Albert S. Ruddy,1.47
Joan Taylor,1.47
Howard Stern,1.47
Robert Ramsey,1.47
Scot Armstrong,1.47
Arif Aliev,1.47
David Feeney,1.47
Don Jakoby,1.46
Alex Haley,1.46
DJ Pooh,1.46
Brad Gann,1.46
Kiyoshi Kurosawa,1.46
Adi Hasak,1.46
Jeff Nichols,1.46
Thomas Meehan,1.45
Denis Hamill,1.45
Len Brown,1.45
John Pogue,1.45
Michael Pye,1.45
Chris Van Allsburg,1.45
Michael Diliberti,1.45
Ashleigh Powell,1.45
Richard Matheson,1.44
Robert E. Howard,1.44
Arthur C. Clarke,1.44
Nicholas Conde,1.44
Michael Tolkin,1.44
Cindy Cirile,1.44
Mark Schwahn,1.44
Brandon Camp,1.44
Ivan Goff,1.43
Robert Lindsey,1.43
Adam Friedman,1.43
David Saperstein,1.43
Jean-Jacques Annaud,1.43
Colin Patrick Lynch,1.43
Zach Helm,1.43
David Hayter,1.43
Evan Spiliotopoulos,1.43
John Hodge,1.42
Andy Breckman,1.42
Jay Ward,1.42
Gary Young,1.42
David C. Wilson,1.41
Scott Rosenberg,1.41
Paul Thomas Anderson,1.41
Phil Hay,1.41
Patrick O'Brian,1.41
Leslie Caveny,1.41
Doug Atchison,1.41
H.G. Wells,1.4
Brian Gatewood,1.4
Jeremy Slater,1.4
Brian Bird,1.4
Thomas Hunter,1.39
Jerry Belson,1.39
Lanier Laney,1.39
John A. Russo,1.39
Robb White,1.39
Homer H. Hickam Jr.,1.39
Catherine Ryan Hyde,1.39
Steven Katz,1.39
Kelly Masterson,1.39
Robert Knott,1.39
Chuck Hogan,1.39
Jeremy Haft,1.39
Daniel Coyle,1.38
Petter Skavlan,1.38
Francis Veber,1.37
Helena Kriel,1.37
Gavin Scott,1.37
Gregg Chabot,1.37
Alan Mak,1.37
Charles Leavitt,1.37
Thomas Bidegain,1.37
Marti Noxon,1.37
RZA,1.37
Terry Gilliam,1.36
Joseph Minion,1.36
Robert Kurtzman,1.36
Jerome Armstrong,1.36
Ron L. Brinkerhoff,1.36
I. Marlene King,1.36
Josh Heald,1.36
Vijayendra Prasad,1.36
Janet Fitch,1.35
Mark Neveldine,1.35
Matt Reeves,1.35
Nicolas Winding Refn,1.35
Tom Ford,1.35
David Mamet,1.34
Virginia Woolf,1.34
Tan Cheung,1.34
Erika Holzer,1.34
Robert Nelson Jacobs,1.34
Christopher Reed,1.34
Andrea Berloff,1.34
Tristan Carné,1.34
Robert Harris,1.34
Alex Lasker,1.33
David Odell,1.33
Franklin Thompson,1.33
Michael Jenning,1.33
Dave Stevens,1.33
Travis Walton,1.33
John Wagner,1.33
Doug Wright,1.33
Jacob Estes,1.33
Jez Butterworth,1.33
Karl Gajdusek,1.33
Sebastián Lelio,1.33
Graham Roland,1.33
Will Finn,1.32
John Herzfeld,1.31
Ethan Canin,1.31
Jonathan Levine,1.31
Raymond De Felitta,1.31
Bob DeRosa,1.31
Geoff LaTulippe,1.31
Angela Workman,1.31
Jake LaMotta,1.3
Christopher Guest,1.3
Gregory Widen,1.3
Mike Marvin,1.3
Don Bluth,1.3
Sean Penn,1.3
Chester Himes,1.3
Kevin Rock,1.3
Alex Tse,1.3
John Gregory Dunne,1.29
Rocco Urbisci,1.29
Jim Harrison,1.29
Andrew Bergman,1.29
Mark Christopher,1.29
Laurie Craig,1.29
Natalie Babbitt,1.29
David Bourla,1.29
Hugh Wilson,1.28
Theodore Witcher,1.28
Thomas Vinterberg,1.28
Buzz Bissinger,1.28
David Mitchell,1.28
Pierre Christin,1.28
John Derek,1.27
Nikos Kazantzakis,1.27
Vera Blasi,1.27
Gerard Soeteman,1.27
Halsted Welles,1.27
Marc Haimes,1.27
Brian Azzarello,1.27
Frank Baldwin,1.27
H.P. Lovecraft,1.26
James Toback,1.26
Leslie Bohem,1.26
David Levien,1.26
Oscar Wilde,1.26
Tom Savage,1.26
Stephen Gaghan,1.26
Céline Garcia,1.26
Jeffrey Nachmanoff,1.26
Ed Justin,1.25
Todd Stephens,1.25
Daniel Clowes,1.25
Kristofor Brown,1.25
Roddy Doyle,1.24
Elisa Bell,1.24
Anna Leonowens,1.24
Tom Butterworth,1.24
Joe R. Lansdale,1.24
Mort Briskin,1.24
Chad St. John,1.24
'Weird Al' Yankovic,1.23
Max Apple,1.23
Jay Cocks,1.23
Sébastien Japrisot,1.23
Cliff Hollingsworth,1.23
Yasmina Reza,1.23
Matt Brown,1.23
Douglas Cook,1.23
Jo Nesbø,1.23
Blake Edwards,1.22
Richard Sale,1.22
Donald E. Westlake,1.22
Hanif Kureishi,1.22
David Wagner,1.22
Mark Duplass,1.22
Àlex Pastor,1.22
Neal Jimenez,1.21
David Twohy,1.21
Pat Proft,1.21
Susanna Kaysen,1.21
Alan B. McElroy,1.21
Alexandre Aja,1.21
Joe Ahearne,1.21
Chad Hodge,1.21
Sarfraz Manzoor,1.21
Brian Aldiss,1.2
Tom DiCillo,1.2
Matthew Chapman,1.2
Jim Carroll,1.2
John Norville,1.2
Robert Nathan,1.2
Shuki Levy,1.2
John Mortimer,1.2
Jim Webb,1.2
Charles B. Wessler,1.2
Richard Condon,1.2
Jean-Claude Carrière,1.2
John J. McLaughlin,1.2
Glenn Gers,1.2
Mike Reiss,1.2
Irena Brignull,1.2
John le Carré,1.19
Ed Horowitz,1.19
David McKenna,1.19
Hank Nelken,1.19
Nick Cave,1.19
Ken Scott,1.19
Scott Rothman,1.19
Chris Bowman,1.19
Mel Brooks,1.18
Ethan Reiff,1.18
Janet Scott Batchler,1.18
Michael Leeson,1.17
James Booth,1.17
Tom Stoppard,1.17
Spice Girls,1.17
Richard Maltby Jr.,1.17
Zoe Kazan,1.17
Paul Mazursky,1.16
Graham Chapman,1.16
Kevin Reynolds,1.16
Frances Hodgson Burnett,1.16
Daniel F. Galouye,1.16
Matt Cook,1.16
Bill Lancaster,1.15
James Glickenhaus,1.15
Beth Henley,1.15
Piers Paul Read,1.15
Roger Avary,1.15
Mark A. Altman,1.15
Andrea Gyertson Nasfell,1.15
Richard Christian Danus,1.14
Carol Sobieski,1.14
Stewart Harding,1.14
Bill Lishman,1.14
Shana Larsen,1.14
Eric Goldberg,1.14
Hannah Shakespeare,1.14
Gavin Hood,1.14
Ingmar Bergman,1.13
Alan Sharp,1.13
Eve Ahlert,1.13
Elizabeth Hunter,1.13
John Orloff,1.13
Pablo F. Fenjves,1.13
Martha Goldhirsh,1.12
Michael De Luca,1.12
J Blakeson,1.12
Tim Kelleher,1.12
Floyd Mutrux,1.11
Mario Puzo,1.11
Robert Klane,1.11
Lowell Cannon,1.11
David Collard,1.11
Kate Gunzinger,1.11
Michael Steinberg,1.11
Michelle Gallagher,1.11
Joe Penhall,1.11
Arthur Conan Doyle,1.1
Kazuo Ishiguro,1.1
Bill Apablasa,1.1
Rusty Cundieff,1.1
Mark Dindal,1.1
Tamara Jenkins,1.1
Chuck Barris,1.1
Lucy Dahl,1.1
Craig Pearce,1.1
Damon Lindelof,1.1
Seth W. Owen,1.1
Patrick Ness,1.1
Andrew Cosby,1.1
Yabo Yablonsky,1.09
Andrew Birkin,1.09
Paula Gosling,1.09
Shawn Slovo,1.09
Todd Louiso,1.09
Lawrence Block,1.08
Todd Haynes,1.08
Anthony Abrams,1.08
Jonathan Kasdan,1.08
Ray Wright,1.08
Carrie Lee Wilson,1.08
Mikko Alanne,1.08
Garrard Conley,1.08
Robert Towne,1.07
Robert Grossbach,1.07
Lewis A. Green,1.07
Brad Ingelsby,1.07
Andrew Knauer,1.07
Rick Rosner,1.07
Martin Cruz Smith,1.06
David Ambrose,1.06
David Kirschner,1.06
Joyce Maynard,1.06
Gregory Poirier,1.06
Russell Banks,1.06
Takashi Shimizu,1.05
Brett Halliday,1.05
Alex von Tunzelmann,1.05
Rod Browning,1.04
Marie Weiss,1.04
E. Jack Kaplan,1.04
Anne Rapp,1.04
Britt Allcroft,1.04
Joe Jarvis,1.04
Mark O'Rowe,1.04
Matt Johnson,1.04
Paul Zbyszewski,1.04
Harold Ramis,1.04
Denis Villeneuve,1.04
Michael Carnes,1.04
Henry Bean,1.03
James Gray,1.03
Mona Simpson,1.03
Maurice G. Dantec,1.03
Chris Butler,1.03
Jack Paglen,1.03
Gareth Dunnet-Alcocer,1.03
Neil Simon,1.02
Lewis Abernathy,1.02
Perry Howze,1.02
Oliver Sacks,1.02
Peter M. Lenkov,1.02
John Steakley,1.02
Tom Green,1.02
Andre Dubus III,1.02
C. Jay Cox,1.02
Ronnie Christensen,1.02
Justin Malen,1.02
Robin Bissell,1.02
Carolyn Lefcourt,1.01
Alex Proyas,1.01
Ben Affleck,1.01
Wentworth Miller,1.01
Renny Harlin,1.0
Joe Menosky,1.0
David Baldacci,1.0
Vince McKewin,1.0
Jared Stern,1.0
Ed Graczyk,0.99
E. Max Frye,0.99
Mark Spragg,0.99
Arne Schmidt,0.99
Hiroshi Kashiwabara,0.99
Guy Ritchie,0.99
Camille Thomasson,0.99
Patrick J. Clifton,0.99
Mitch Rotter,0.99
Hu Hong,0.99
Marc Moss,0.99
Brian Tucker,0.99
Ron Friedman,0.98
Christopher Hampton,0.98
Mark Bowden,0.98
André Cayatte,0.98
Robert Pucci,0.98
Michael Gougis,0.98
William Peter Blatty,0.98
Victor Levin,0.98
Aditya Chopra,0.98
Kelley Sane,0.98
Marshall Brickman,0.97
Don Roos,0.97
James Ferguson,0.97
Joie Lee,0.97
Nat Hiken,0.97
David E. Kelley,0.97
Tim McCanlies,0.97
Michael Polish,0.97
Jonathan Reynolds,0.96
Chip Proser,0.96
Christopher Robbins,0.96
Danielle Alexandra,0.96
Gene Brewer,0.96
Lisa Azuelos,0.96
Eliot Asinof,0.95
Bob Gale,0.95
Paul Michael Glaser,0.95
Gary M. Goodman,0.95
R.J. Stewart,0.95
Stacy Sherman,0.95
Adam J. Braff,0.95
Jay Presson Allen,0.94
Fred Bauer,0.94
