0,1
Horror,76.76
Family,21.13
Thriller,4.3
Animation,3.99
Drama,3.72
Comedy,3.64
Adventure,3.13
Action,2.93
Mystery,2.81
Biography,2.71
Fantasy,2.52
Crime,2.34
Sci-Fi,2.0
Western,0.99
Romance,0.93
