0,1
Jonathan Dayton,4.85
Stuart Hazeldine,4.85
Jon M. Chu,4.83
David Moreau,4.83
Clay Kaytis,4.83
Chris Noonan,4.82
Andrew Stanton,4.79
Timur Bekmambetov,4.79
Klay Hall,4.79
Randal Kleiser,4.78
Luis Valdez,4.78
Olatunde Osunsanmi,4.77
Stephen Chow,4.76
Nima Nourizadeh,4.76
David Leitch,4.76
Eric Karson,4.74
Michael Lembeck,4.74
Will Gluck,4.74
Adil El Arbi,4.74
John R. Cherry III,4.73
Nicholas Stoller,4.73
Gail Mancuso,4.73
Baz Luhrmann,4.72
Pete Docter,4.72
Richard Curtis,4.71
Steve McQueen,4.71
Stephen Hillenburg,4.7
Jim Jarmusch,4.68
Peter Jackson,4.68
Bethany Ashton Wolf,4.68
Chris Miller,4.67
Michael Patrick King,4.67
John Harrison,4.66
Phil Lord,4.62
Matt Ross,4.62
Jon Turteltaub,4.59
Chris Weitz,4.56
Nigel Cole,4.55
Jake Schreier,4.53
Jemaine Clement,4.53
Joss Whedon,4.52
Neil Burger,4.52
Chris Addison,4.52
Lars Klevberg,4.49
Kay Cannon,4.48
David O. Russell,4.47
Michael Haigney,4.46
Martin Lawrence,4.45
Byron Howard,4.45
Joe Dante,4.43
William Olsen,4.43
Joel Gallen,4.43
Mark Tonderai,4.43
Thomas Carter,4.42
Nicolas Winding Refn,4.42
Jan de Bont,4.4
J.A. Bayona,4.4
Paul Tibbitt,4.39
Spike Lee,4.38
Marcus Nispel,4.38
Bruce Malmuth,4.36
Ethan Coen,4.36
Kirk DeMicco,4.35
Walt Becker,4.34
Juan Carlos Fresnadillo,4.34
Judd Apatow,4.33
Ethan Maniquis,4.33
Michael Sucsy,4.33
Chad Stahelski,4.32
Joe Alves,4.29
Garry Marshall,4.29
Alexandre Aja,4.29
Aaron Seltzer,4.29
Kevin Tancharoen,4.29
Patrick Hughes,4.29
Wes Craven,4.28
Lynne Ramsay,4.28
Steven Caple Jr.,4.28
Luigi Cozzi,4.27
John Pasquin,4.26
Randall Wallace,4.25
Christopher Nolan,4.23
J.J. Abrams,4.21
Mennan Yapo,4.21
Robert Stromberg,4.21
Joshua Marston,4.2
Lee Daniels,4.19
Eric Darnell,4.18
André Øvredal,4.18
Herbert Ross,4.17
Jack Sholder,4.17
Bryan Singer,4.17
James Watkins,4.17
Bob Persichetti,4.17
Alan Metter,4.16
Jon Hurwitz,4.16
Olivia Wilde,4.16
Danny Leiner,4.14
Richard Franklin,4.12
Sam Miller,4.12
Hugh Hudson,4.11
Niki Caro,4.11
David Gordon Green,4.09
Joan Micklin Silver,4.07
Rod Daniel,4.06
David Price,4.05
Peyton Reed,4.05
Sylvain White,4.05
Francis Lawrence,4.04
Leslye Headland,4.04
Stacy Title,4.04
Tony Randel,4.03
Joseph Ruben,4.03
Brian Percival,4.03
Noel Black,4.01
David Frankel,4.01
Michael Gornick,4.0
Taylor Sheridan,4.0
John G. Avildsen,3.99
Don Hall,3.99
Jean-Marc Vallée,3.98
Steven Soderbergh,3.97
Robert Duvall,3.97
Tim Story,3.97
Tyler Perry,3.97
Jason Zada,3.97
Jim Fall,3.96
Catherine Hardwicke,3.96
Scott Stewart,3.96
Trey Edward Shults,3.95
Dennis Hopper,3.94
Craig Brewer,3.93
Brad Bird,3.91
Greg Mottola,3.91
Robert Luketic,3.9
Seth Gordon,3.9
Ari Sandel,3.9
Chris McKay,3.9
Mario Van Peebles,3.89
George Jackson,3.89
Mike Thurmeier,3.89
David Fincher,3.88
Wilson Yip,3.88
Neill Blomkamp,3.87
Raja Gosnell,3.86
Jaume Collet-Serra,3.86
John Polson,3.85
Michael Bay,3.84
Nancy Meyers,3.84
Joe Johnston,3.83
Richard Stanley,3.82
Robert Iscove,3.82
Frank Perry,3.81
Peter Weir,3.81
Penelope Spheeris,3.81
Jay Roach,3.81
Bob Dolman,3.81
Joby Harold,3.81
Ruben Fleischer,3.8
Jon Watts,3.8
John Lee Hancock,3.78
Ric Roman Waugh,3.76
Dan Mazer,3.76
Jeff Fowler,3.76
Sydney Pollack,3.75
Jim Gillespie,3.75
Simon Curtis,3.74
Jon Favreau,3.73
Douglas Cheek,3.72
Lone Scherfig,3.72
Dan Scanlon,3.72
Stephen Merchant,3.71
Tony Scott,3.7
David Ayer,3.7
Rob Cohen,3.69
Tom Shadyac,3.69
Dean DeBlois,3.69
Steve Shill,3.69
Paul Greengrass,3.67
Cory Edwards,3.67
Niels Arden Oplev,3.67
Steve Carr,3.66
F. Gary Gray,3.65
Frank Coraci,3.65
Mike Mitchell,3.63
Peter Lord,3.62
Tommy Wirkola,3.62
Alister Grierson,3.62
P.J. Hogan,3.61
Ben Falcone,3.61
Malcolm D. Lee,3.6
Roxann Dawson,3.6
Steven Quale,3.59
Alessandro Carloni,3.59
Thomas Bezucha,3.58
Lorene Scafaria,3.58
Dan O'Bannon,3.56
Anthony Minghella,3.56
Tim Johnson,3.56
Chuck Konzelman,3.56
Sally Mattison,3.55
Christopher McQuarrie,3.55
Thor Freudenthal,3.55
William Dear,3.54
Todd Solondz,3.54
Andy Fickman,3.53
Nicholas McCarthy,3.53
Howard Zieff,3.52
Cody Cameron,3.52
Peter MacDonald,3.51
Joshua Michael Stern,3.51
Tim Burton,3.48
Jessie Nelson,3.48
Bille Woodruff,3.48
Brad Peyton,3.48
Jeremy Garelick,3.47
John Derek,3.45
Nicholas Meyer,3.45
Olivier Dahan,3.45
Stig Bergqvist,3.44
Dexter Fletcher,3.44
Rick Famuyiwa,3.43
Babak Najafi,3.43
Luis Llosa,3.42
Rob Marshall,3.42
Brett Haley,3.42
Clint Eastwood,3.41
Ron Howard,3.41
Oliver Stone,3.41
David Zucker,3.41
Ryan Murphy,3.41
Phil Morrison,3.4
Jonathan Demme,3.39
Alan J. Pakula,3.39
Bruce Beresford,3.38
Bobby Farrelly,3.38
Luc Besson,3.38
Tony Bancroft,3.38
Tom Vaughan,3.38
Patricia Riggen,3.38
Tom McLoughlin,3.37
David Carson,3.37
Chris Eyre,3.37
Roger Michell,3.37
Robert Redford,3.36
Peter Sollett,3.36
Nora Ephron,3.35
Marcus Raboy,3.35
Bennett Miller,3.35
Tom McGrath,3.35
Victor Salva,3.33
Mikael Håfström,3.32
John Francis Daley,3.32
F. Javier Gutiérrez,3.32
Roger Kumble,3.31
Eric Brevig,3.31
Samuel Bayer,3.31
Alan Taylor,3.31
Pablo Larraín,3.31
Alexander Payne,3.3
Chris Wedge,3.3
Jonathan Liebesman,3.3
Gregory Plotkin,3.3
Jaume Balagueró,3.29
Matthew Vaughn,3.29
Roland Emmerich,3.28
Albert Hughes,3.28
Matt Reeves,3.28
Hideo Nakata,3.28
Ken Shapiro,3.27
Shawn Levy,3.27
Audrey Wells,3.27
Lasse Hallström,3.26
Andy Tennant,3.26
James Wong,3.26
Edgar Wright,3.26
John Michael McDonagh,3.26
Luke Greenfield,3.25
Kevin Macdonald,3.25
Jason Friedberg,3.25
Gary Ross,3.24
Mark Herman,3.23
Jamie Blanks,3.22
John Hamburg,3.22
Steve Oedekerk,3.21
Hype Williams,3.21
Jun Falkenstein,3.21
Pierre Morel,3.21
Greg Coolidge,3.2
Michael Dougherty,3.19
Joe Berlinger,3.18
Gabriele Muccino,3.18
Tom Holland,3.16
Dennis Dugan,3.16
Reginald Hudlin,3.15
Michael Pressman,3.15
Paul W.S. Anderson,3.15
Daisy von Scherler Mayer,3.15
Robert Kurtzman,3.15
Gus Van Sant,3.14
Jane Campion,3.14
Dennis Gansel,3.14
Kevin Tenney,3.13
James Mangold,3.13
Richard Eyre,3.13
Diane English,3.13
Howard Storm,3.12
Bill Condon,3.12
Brenda Chapman,3.12
Vincent Paronnaud,3.12
Hallie Meyers-Shyer,3.11
Scott Hicks,3.1
Duncan Jones,3.1
Gary Shore,3.1
Tommy Lee Wallace,3.08
Richard Donner,3.08
Jon Avnet,3.08
Nick Cassavetes,3.08
George Clooney,3.08
Dan Gilroy,3.08
Scott Waugh,3.08
Dennis Iliadis,3.07
Noam Murro,3.07
John Carpenter,3.06
Brian Levant,3.06
José Padilha,3.06
Jordan Vogt-Roberts,3.06
Betty Thomas,3.05
Randa Haines,3.03
Mark Waters,3.03
Mark Osborne,3.03
Thomas K. Avildsen,3.02
Joe Chappelle,3.02
Kimberly Peirce,3.02
Marc Forster,3.02
Adam Shankman,3.02
Trish Sie,3.02
Phil Johnston,3.02
Taylor Hackford,2.99
Doug McHenry,2.98
Lana Wachowski,2.98
Zack Snyder,2.98
James Franco,2.98
Peter Chelsom,2.97
Nicholas Jarecki,2.96
Christian Ditter,2.96
Mathieu Kassovitz,2.95
Abby Kohn,2.95
Roberts Gannaway,2.94
George Miller,2.93
John McTiernan,2.93
Campbell Scott,2.93
Len Wiseman,2.92
Roar Uthaug,2.92
Curtis Hanson,2.91
Jay Russell,2.91
Mark Andrews,2.91
Bibo Bergeron,2.9
Greg Berlanti,2.9
Harald Zwart,2.9
Anton Corbijn,2.9
Paul Verhoeven,2.89
John Singleton,2.88
Miguel Arteta,2.88
Michael Radford,2.87
Rob Hedden,2.87
John Woo,2.87
Jay Chandrasekhar,2.87
Alexander Witt,2.87
Alejandro Agresti,2.87
Rich Moore,2.86
Bill Pohlad,2.86
Ben Affleck,2.85
Carter Smith,2.85
Baltasar Kormákur,2.85
Oz Scott,2.84
Ted Kotcheff,2.84
Steven E. de Souza,2.84
Rupert Wainwright,2.83
Chris Koch,2.83
Jennifer Yuh Nelson,2.83
Sam Raimi,2.82
Heywood Gould,2.82
Gore Verbinski,2.82
Guy Ritchie,2.82
John Badham,2.81
Lewis Teague,2.81
Andrew Davis,2.81
Michael Gottlieb,2.81
Marc Lawrence,2.81
George C. Wolfe,2.81
Dwight H. Little,2.8
Patrick Lussier,2.8
David R. Ellis,2.8
Ol Parker,2.8
Tony Leondis,2.8
Directors,2.79
Stephen Herek,2.79
Gorô Miyazaki,2.79
James Ward Byrkit,2.79
Jeff Tomsic,2.79
Ben Younger,2.77
M.J. Bassett,2.77
John Ottman,2.76
John Stainton,2.76
Richard LaGravenese,2.76
Grant Heslov,2.76
Jeremy Leven,2.75
Brett Ratner,2.75
Jee-woon Kim,2.75
Desmond Davis,2.74
Barry Sonnenfeld,2.74
Eric Leighton,2.74
Patrick Read Johnson,2.73
Thomas Vinterberg,2.73
John Moore,2.73
Kelly Asbury,2.73
Barry Levinson,2.72
Forest Whitaker,2.72
Matt Williams,2.72
Joe Wright,2.72
Lenny Abrahamson,2.72
Francis Veber,2.71
Kevin Lima,2.71
Perry Andelin Blake,2.71
Gary Winick,2.71
Bent Hamer,2.71
Jennifer Flackett,2.71
Julie Anne Robinson,2.71
Guillermo del Toro,2.7
Stephen Sommers,2.7
Adam McKay,2.7
David Soren,2.69
Christian Gudegast,2.68
Karey Kirkpatrick,2.68
John Sayles,2.67
Charles Stone III,2.67
Phil Traill,2.67
Penny Marshall,2.66
Susanna White,2.66
Brian Klugman,2.66
Rob Reiner,2.64
Anna Boden,2.64
Joel Coen,2.63
Christopher Leitch,2.63
Patrick Tatopoulos,2.63
Lee Toland Krieger,2.63
Michael Schultz,2.62
Norman Jewison,2.62
David Anspaugh,2.62
Boaz Yakin,2.62
Tim Hill,2.62
Tamra Davis,2.61
Stephen Norrington,2.61
Christopher Erskin,2.61
Maggie Carey,2.61
Rafal Zielinski,2.6
Fred Walton,2.59
Patricia Cardoso,2.59
Larry Clark,2.58
Wes Anderson,2.58
George Tillman Jr.,2.58
Chris Nahon,2.58
Edward Zwick,2.57
David S. Goyer,2.57
Scott Cooper,2.57
J.C. Chandor,2.56
Harold Ramis,2.55
Mimi Leder,2.55
Shane Black,2.55
George Nolfi,2.55
Camille Delamarre,2.55
Dave Meyers,2.54
John McNaughton,2.53
Joe Carnahan,2.53
John Hoffman,2.53
Christian E. Christiansen,2.53
Michael Winner,2.52
Phil Alden Robinson,2.52
Steve Beck,2.52
Karan Johar,2.52
Kelly Reichardt,2.52
Josh Gordon,2.52
Nimród Antal,2.52
Denis Villeneuve,2.52
James Ponsoldt,2.52
Damiano Damiani,2.51
Martin Weisz,2.51
Mark Romanek,2.5
Rob Zombie,2.5
Robert Schwentke,2.5
Stefen Fangmeier,2.5
Joachim Rønning,2.5
John Landis,2.49
Jim Field Smith,2.49
Stuart Rosenberg,2.48
Martin Campbell,2.48
Harmony Korine,2.48
James Gunn,2.48
Rob Letterman,2.48
Giuseppe Tornatore,2.47
Kasi Lemmons,2.47
John Lafia,2.46
Kevin Rodney Sullivan,2.46
Louis Leterrier,2.46
Tom Ford,2.46
Tobe Hooper,2.45
Mike Nichols,2.45
Steve Carver,2.45
Mary Lambert,2.45
Peter Billingsley,2.45
Destin Daniel Cretton,2.45
Tina Gordon,2.45
D.J. Caruso,2.44
John Luessenhop,2.44
Kenneth Branagh,2.43
Yimou Zhang,2.43
Cathy Malkasian,2.43
Tim Hunter,2.42
Jeff Pollack,2.42
Frank Darabont,2.41
Brad Silberling,2.41
Tony Gilroy,2.41
Rudy De Luca,2.4
Frank Marshall,2.4
Ed Decter,2.4
Jill Culton,2.4
George P. Cosmatos,2.39
George Scribner,2.39
Mark Helfrich,2.39
Sean Anders,2.39
Cathy Yan,2.39
Todd Holland,2.38
Michel Gondry,2.38
Noah Baumbach,2.38
Jim McBride,2.37
Roger Donaldson,2.37
Fran Rubel Kuzui,2.37
Glenn Gordon Caron,2.37
Gina Prince-Bythewood,2.37
Gurinder Chadha,2.37
Doug Atchison,2.37
Rupert Wyatt,2.37
James Bobin,2.37
Travis Knight,2.37
Lucia Aniello,2.37
Jesse Dylan,2.35
Aleksander Bach,2.35
Charles E. Sellier Jr.,2.34
Michael Cuesta,2.34
Gregory Dark,2.34
Jake Szymanski,2.34
Michael Ritchie,2.33
Michael Miller,2.33
Dominique Othenin-Girard,2.33
Director,2.33
Ava DuVernay,2.33
Victor Nunez,2.32
Burr Steers,2.32
Jonathan Levine,2.32
Anna Foerster,2.32
Lance Hool,2.31
Peter Segal,2.31
Joe Roth,2.31
John Crowley,2.31
Pete Travis,2.31
Chris Carter,2.31
Steven Brill,2.3
Rob Pritts,2.3
Park Chan-Wook,2.3
Nicholas Hytner,2.29
Terry Zwigoff,2.29
Eric Valette,2.29
Måns Mårlind,2.29
James Komack,2.28
Nathan Greno,2.28
Sarah Gavron,2.28
Barbra Streisand,2.27
Deran Sarafian,2.27
Bruce A. Evans,2.27
John A. Davis,2.27
Rob Schmidt,2.27
Thurop Van Orman,2.27
Joel Schumacher,2.26
Simon Wincer,2.26
Harold Becker,2.25
Cameron Crowe,2.25
Robert Resnikoff,2.24
Christophe Gans,2.23
Isabel Coixet,2.23
David Dobkin,2.22
Kris Isacsson,2.22
Sara Sugarman,2.22
Liz Friedlander,2.22
John Eng,2.21
Nelson McCormick,2.21
Alan Poul,2.21
Wolfgang Petersen,2.2
Phillip Noyce,2.2
Sheldon Lettich,2.2
Jocelyn Moorhouse,2.2
Mark A.Z. Dippé,2.2
Kirsten Sheridan,2.2
Robert Ben Garant,2.2
Buddy Van Horn,2.19
Denzel Washington,2.19
Peter Webber,2.19
Danny Pang,2.19
Brian Fee,2.19
Alex Proyas,2.18
Stewart Hendler,2.18
Stanley Kubrick,2.17
James Foley,2.17
Jim Sheridan,2.17
Stefano Sollima,2.17
Frank Oz,2.16
Bernard Rose,2.16
Gene Quintano,2.15
Simon West,2.15
Michael McCullers,2.15
Chris Gorak,2.15
Kelly Fremon Craig,2.15
Ridley Scott,2.14
Graham Baker,2.13
Les Mayfield,2.13
Gregory Poirier,2.13
Xavier Gens,2.13
Danny DeVito,2.12
Mark Neveldine,2.12
David Bowers,2.12
Peter Ramsey,2.12
Kevin Connor,2.11
Ben Stiller,2.1
Glenn Ficarra,2.1
Evan Goldberg,2.1
Dean Israelite,2.1
Terry Gilliam,2.09
John Glen,2.08
John Patrick Shanley,2.08
Kirk Wong,2.08
Joe Penna,2.08
Edward Norton,2.07
Don Mancini,2.07
Christine Jeffs,2.07
Brian Dannelly,2.06
Jon S. Baird,2.06
Trey Parker,2.05
Mike Bigelow,2.05
Allen Coulter,2.05
Ken Kwapis,2.04
Ate de Jong,2.04
Fernando Meirelles,2.04
Eddie Murphy,2.03
Antoine Fuqua,2.02
Lawrence Guterman,2.02
Clare Kilner,2.02
Tomas Alfredson,2.02
Alex Kurtzman,2.02
Lawrence Kasdan,2.01
Thomas J. Wright,2.01
Stuart Gillard,2.01
Gregory Widen,2.01
John Schultz,2.01
Mike Mills,2.01
Ry Russo-Young,2.01
Jeff Kanew,2.0
Henry Selick,2.0
David McNally,2.0
Brandon Camp,2.0
J Blakeson,2.0
Jorge R. Gutiérrez,2.0
Donna Deitch,1.99
Rob Minkoff,1.99
Tim Blake Nelson,1.99
Stephen Frears,1.98
Andrew Bergman,1.98
Aaron Sorkin,1.98
Arthur Hiller,1.97
John Whitesell,1.97
McG,1.97
Callie Khouri,1.97
Todd Haynes,1.96
Clark Johnson,1.96
Aaron Blaise,1.96
Simon J. Smith,1.96
Jeff Burr,1.95
Gavin O'Connor,1.95
Hoyt Yeatman,1.95
Steven Lisberger,1.94
Andrew Niccol,1.94
Tarsem Singh,1.94
Rupert Sanders,1.94
Steven S. DeKnight,1.94
Louis Morneau,1.93
Chuck Sheetz,1.93
Nicolai Fuglsig,1.93
Nick Castle,1.92
Tom Hanks,1.92
Don Bluth,1.91
Jean-Claude Van Damme,1.91
Martin Scorsese,1.9
Hal Needham,1.9
Gregory Hoblit,1.9
Scott McGehee,1.9
Armando Iannucci,1.9
Ron Underwood,1.89
Gregory Nava,1.89
Daniel Lee,1.89
Nikolaj Arcel,1.89
David S. Ward,1.88
John Flynn,1.88
William Shatner,1.88
Peter Howitt,1.88
Craig Gillespie,1.88
Etan Cohen,1.88
Susanna Fogel,1.88
Elizabeth Allen Rosenbaum,1.87
Jimmy Hayward,1.87
Cal Brunker,1.87
Richie Keen,1.87
Josie Rourke,1.87
Ron Shelton,1.86
James Ivory,1.85
Bruce Joel Rubin,1.85
Dean Devlin,1.85
Jules Bass,1.84
Jonathan Lynn,1.84
Andrzej Bartkowiak,1.84
Charles Jarrott,1.83
Tim Robbins,1.83
Gavin Hood,1.83
Adrian Grunberg,1.83
Tom Mankiewicz,1.82
Robert Klane,1.82
Leon Ichaso,1.82
Dave Green,1.82
Woody Allen,1.81
Don Coscarelli,1.81
Ken Finkleman,1.81
Kevin Reynolds,1.81
Joseph Kosinski,1.81
Hany Abu-Assad,1.8
Mark L. Lester,1.79
Jodie Foster,1.79
Jonathan Frakes,1.79
Jonathan Mostow,1.79
Terrence Malick,1.79
Frederik Du Chau,1.79
Julie Taymor,1.79
Zal Batmanglij,1.79
John Fortenberry,1.78
David Mackenzie,1.78
John Wells,1.78
Richard Benjamin,1.77
Daniel Attias,1.77
Peter Hewitt,1.77
Peter Berg,1.77
Tom Dey,1.77
Alex Garland,1.77
Brian Gibson,1.76
Breck Eisner,1.76
Gary Chapman,1.76
Charlie Bean,1.76
Roger Spottiswoode,1.75
Michael Apted,1.75
Stan Lathan,1.75
Kevin Munroe,1.75
Ricky Gervais,1.75
Howard Deutch,1.74
Kevin Donovan,1.74
Frank Miller,1.74
Bronwen Hughes,1.73
Gene Wilder,1.72
Mark Brown,1.72
Anand Tucker,1.72
Sacha Gervasi,1.72
Brian De Palma,1.71
Kim Ki-duk,1.71
